Rule category,Antecedent (English),Consequent (English),support,confidence,lift,leverage,conviction,antecedent_count,rule_count,Antecedent (original),Consequent (original)
All mined rules,Body: Foot; HazardMode: Fall/slip; Job: Development worker,Minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:脚;HazardMode:摔;Job:开拓工,Sev:轻微伤
All mined rules,Body: Foot; HazardMode: Fall/slip; Job: Development worker; Team: Development team,Non-minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:脚;HazardMode:摔;Job:开拓工;Team:开拓队,SevereBinary:非严重伤害
All mined rules,Body: Foot; HazardMode: Fall/slip; Job: Development worker; Team: Development team,Minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:脚;HazardMode:摔;Job:开拓工;Team:开拓队,Sev:轻微伤
All mined rules,HazardMode: Fall/slip; Job: Repair worker; Shift: Day shift,Non-minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,HazardMode:摔;Job:检修工;Shift:早班,SevereBinary:非严重伤害
All mined rules,HazardMode: Fall/slip; Job: Repair worker; Shift: Day shift,Minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,HazardMode:摔;Job:检修工;Shift:早班,Sev:轻微伤
All mined rules,Activity: Coal mining; Body: Foot; Job: Coal miner; Shift: Middle shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;Body:脚;Job:采煤工;Shift:中班,Sev:轻伤
All mined rules,Activity: Coal mining; Body: Foot; InjuryForm: Fracture; Location: Coalface; Shift: Middle shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;Body:脚;InjuryForm:骨折;Loc:采煤工作面;Shift:中班,Sev:轻伤
All mined rules,Activity: Coal mining; Body: Foot; InjuryForm: Fracture; Shift: Middle shift; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;Body:脚;InjuryForm:骨折;Shift:中班;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; Body: Foot; InjuryForm: Fracture; Location: Coalface; Shift: Middle shift; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;Body:脚;InjuryForm:骨折;Loc:采煤工作面;Shift:中班;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; Body: Foot; InjuryForm: Fracture; Job: Coal miner,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;Body:脚;InjuryForm:骨折;Job:采煤工,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Shift: Day shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Shift:早班,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Coal miner; Shift: Day shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Job:采煤工;Shift:早班,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Shift: Day shift; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Shift:早班;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Location: Coalface; Shift: Day shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Loc:采煤工作面;Shift:早班,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Coal miner; Shift: Day shift; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Job:采煤工;Shift:早班;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Coal miner; Location: Coalface; Shift: Day shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Job:采煤工;Loc:采煤工作面;Shift:早班,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Location: Coalface; Shift: Day shift; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Loc:采煤工作面;Shift:早班;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Coal miner; Location: Coalface; Shift: Day shift; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Job:采煤工;Loc:采煤工作面;Shift:早班;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; Body: Leg; Job: Coal miner; Location: Coalface; Shift: Middle shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;Body:腿;Job:采煤工;Loc:采煤工作面;Shift:中班,Sev:轻伤
All mined rules,Activity: Coal mining; Body: Leg; Job: Coal miner; Location: Coalface; Shift: Middle shift; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;Body:腿;Job:采煤工;Loc:采煤工作面;Shift:中班;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Coal miner; Location: Coalface; Shift: Night shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Job:采煤工;Loc:采煤工作面;Shift:夜班,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Coal miner; Location: Coalface; Shift: Night shift; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Job:采煤工;Loc:采煤工作面;Shift:夜班;Team:采煤队,Sev:轻伤
All mined rules,InjuryForm: Fracture; Job: Support worker,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,InjuryForm:骨折;Job:支架工,Sev:轻伤
All mined rules,Job: Support worker; Location: Coalface,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Job:支架工;Loc:采煤工作面,Sev:轻伤
All mined rules,InjuryForm: Fracture; Job: Support worker; Location: Coalface,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,InjuryForm:骨折;Job:支架工;Loc:采煤工作面,Sev:轻伤
All mined rules,InjuryForm: Fracture; Job: Support worker; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,InjuryForm:骨折;Job:支架工;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Support worker,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Job:支架工,Sev:轻伤
All mined rules,Job: Support worker; Location: Coalface; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Job:支架工;Loc:采煤工作面;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; Job: Support worker; Location: Coalface,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;Job:支架工;Loc:采煤工作面,Sev:轻伤
All mined rules,InjuryForm: Fracture; Job: Support worker; Location: Coalface; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,InjuryForm:骨折;Job:支架工;Loc:采煤工作面;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Support worker; Location: Coalface,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Job:支架工;Loc:采煤工作面,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Support worker; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Job:支架工;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; Job: Support worker; Location: Coalface; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;Job:支架工;Loc:采煤工作面;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Support worker; Location: Coalface; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:采煤;InjuryForm:骨折;Job:支架工;Loc:采煤工作面;Team:采煤队,Sev:轻伤
All mined rules,Body: Hand; Team: Mechanical and electrical team,Non-minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:手;Team:机电队,SevereBinary:非严重伤害
All mined rules,Body: Hand; Team: Mechanical and electrical team,Minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:手;Team:机电队,Sev:轻微伤
All mined rules,HazardMode: Collision; Team: Mechanical and electrical team,Non-minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,HazardMode:碰;Team:机电队,SevereBinary:非严重伤害
All mined rules,HazardMode: Collision; Team: Mechanical and electrical team,Minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,HazardMode:碰;Team:机电队,Sev:轻微伤
All mined rules,InjuryForm: Fracture; Shift: Day shift; Team: Mechanical and electrical team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,InjuryForm:骨折;Shift:早班;Team:机电队,Sev:轻伤
All mined rules,Activity: Installation and recovery; Body: Chest,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:安装回收;Body:胸,Sev:轻伤
All mined rules,Body: Chest; HazardMode: Collision,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:胸;HazardMode:碰,Sev:轻伤
All mined rules,Activity: Walking; Location: Transport gate road,Non-minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:行走;Loc:运输顺槽,SevereBinary:非严重伤害
All mined rules,Activity: Walking; Location: Transport gate road,Minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:行走;Loc:运输顺槽,Sev:轻微伤
All mined rules,Activity: Walking; HazardMode: Fall/slip; Location: Transport gate road,Non-minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:行走;HazardMode:摔;Loc:运输顺槽,SevereBinary:非严重伤害
All mined rules,Activity: Walking; HazardMode: Fall/slip; Location: Transport gate road,Minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:行走;HazardMode:摔;Loc:运输顺槽,Sev:轻微伤
All mined rules,Activity: Walking; Body: Foot,Non-minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:行走;Body:脚,SevereBinary:非严重伤害
All mined rules,Activity: Walking; Body: Foot,Minor injury,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Act:行走;Body:脚,Sev:轻微伤
All mined rules,Body: Arm; Job: Repair worker; Shift: Day shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:手臂;Job:检修工;Shift:早班,Sev:轻伤
All mined rules,InjuryForm: Fracture; Location: Coalface; Shift: Day shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,InjuryForm:骨折;Loc:采煤工作面;Shift:早班,Sev:轻伤
All mined rules,InjuryForm: Fracture; Location: Coalface; Shift: Day shift; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,InjuryForm:骨折;Loc:采煤工作面;Shift:早班;Team:采煤队,Sev:轻伤
All mined rules,InjuryForm: Fracture; Job: Coal miner; Location: Coalface; Shift: Day shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,InjuryForm:骨折;Job:采煤工;Loc:采煤工作面;Shift:早班,Sev:轻伤
All mined rules,InjuryForm: Fracture; Job: Coal miner; Location: Coalface; Shift: Day shift; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,InjuryForm:骨折;Job:采煤工;Loc:采煤工作面;Shift:早班;Team:采煤队,Sev:轻伤
All mined rules,Body: Leg; Job: Coal miner; Location: Coalface; Shift: Middle shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:腿;Job:采煤工;Loc:采煤工作面;Shift:中班,Sev:轻伤
All mined rules,Body: Leg; Job: Coal miner; Location: Coalface; Shift: Middle shift; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:腿;Job:采煤工;Loc:采煤工作面;Shift:中班;Team:采煤队,Sev:轻伤
All mined rules,Body: Leg; InjuryForm: Fracture; Location: Coalface,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:腿;InjuryForm:骨折;Loc:采煤工作面,Sev:轻伤
All mined rules,Body: Leg; InjuryForm: Fracture; Location: Coalface; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:腿;InjuryForm:骨折;Loc:采煤工作面;Team:采煤队,Sev:轻伤
All mined rules,Body: Foot; InjuryForm: Fracture; Job: Coal miner; Location: Coalface,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:脚;InjuryForm:骨折;Job:采煤工;Loc:采煤工作面,Sev:轻伤
All mined rules,Body: Foot; InjuryForm: Fracture; Job: Coal miner; Location: Coalface; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:脚;InjuryForm:骨折;Job:采煤工;Loc:采煤工作面;Team:采煤队,Sev:轻伤
All mined rules,Body: Foot; InjuryForm: Fracture; Location: Coalface; Shift: Middle shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:脚;InjuryForm:骨折;Loc:采煤工作面;Shift:中班,Sev:轻伤
All mined rules,Body: Foot; InjuryForm: Fracture; Location: Coalface; Shift: Middle shift; Team: Coal mining team,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:脚;InjuryForm:骨折;Loc:采煤工作面;Shift:中班;Team:采煤队,Sev:轻伤
All mined rules,Body: Spine; Shift: Day shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:脊椎;Shift:早班,Sev:轻伤
All mined rules,InjuryForm: Amputation; Shift: Day shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,InjuryForm:离断;Shift:早班,Sev:轻伤
All mined rules,Body: Hand; InjuryForm: Amputation; Shift: Day shift,Mild,0.0128205128205128,1.0,2.1666666666666665,0.0069033530571992,,3,3,Body:手;InjuryForm:离断;Shift:早班,Sev:轻伤
All mined rules,InjuryForm: Fracture; Shift: Middle shift,Activity: Coal mining,0.0384615384615384,0.3461538461538462,2.131578947368421,0.020417853751187,1.2810457516339873,26,9,InjuryForm:骨折;Shift:中班,Act:采煤
All mined rules,Shift: Day shift; Team: Coal mining team,Location: Track gate road,0.0384615384615384,0.391304347826087,2.1294236602628915,0.0203995909124114,1.3409645909645909,23,9,Shift:早班;Team:采煤队,Loc:轨道顺槽
All mined rules,Location: Auxiliary shaft,Body: Hand,0.0256410256410256,0.5454545454545454,2.1272727272727274,0.0135875520490905,1.635897435897436,11,6,Loc:副井,Body:手
All mined rules,InjuryForm: Fracture; Location: Transport gate road,Activity: Tunneling,0.0128205128205128,0.3,2.1272727272727274,0.0067937760245452,1.2271062271062272,10,3,InjuryForm:骨折;Loc:运输顺槽,Act:掘进
All mined rules,Body: Eye; HazardMode: Collision,Activity: Tunneling,0.0128205128205128,0.3,2.1272727272727274,0.0067937760245452,1.2271062271062272,10,3,Body:眼;HazardMode:碰,Act:掘进
All mined rules,Shift: Night shift; Team: Coal mining team,InjuryForm: Fracture,0.0299145299145299,0.6363636363636364,2.0973111395646606,0.01565125283074,1.9155982905982905,11,7,Shift:夜班;Team:采煤队,InjuryForm:骨折
All mined rules,InjuryForm: Fracture; Shift: Night shift,Body: Leg,0.0299145299145299,0.4117647058823529,2.09462915601023,0.0156329899919643,1.3658119658119658,17,7,InjuryForm:骨折;Shift:夜班,Body:腿
All mined rules,Activity: Maintenance; Shift: Day shift,Location: Track gate road,0.0213675213675213,0.3846153846153846,2.0930232558139537,0.0111585944919278,1.3263888888888888,13,5,Act:检修;Shift:早班,Loc:轨道顺槽
All mined rules,Body: Eye,Shift: Night shift,0.0256410256410256,0.4285714285714285,2.0892857142857144,0.0133683979837825,1.3910256410256412,14,6,Body:眼,Shift:夜班
All mined rules,Body: Leg; Job: Tunneling worker; Team: Tunneling team,Shift: Night shift,0.0256410256410256,0.4285714285714285,2.0892857142857144,0.0133683979837825,1.3910256410256412,14,6,Body:腿;Job:掘进工;Team:掘进队,Shift:夜班
All mined rules,Activity: Material handling; Job: Tunneling worker,Shift: Night shift,0.0128205128205128,0.4285714285714285,2.0892857142857144,0.0066841989918912,1.3910256410256412,7,3,Act:搬运;Job:掘进工,Shift:夜班
All mined rules,Activity: Cart pushing; HazardMode: Squeezing,Shift: Night shift,0.0128205128205128,0.4285714285714285,2.0892857142857144,0.0066841989918912,1.3910256410256412,7,3,Act:推车;HazardMode:挤,Shift:夜班
All mined rules,Job: Tunneling worker; Location: Transport gate road; Team: Tunneling team,InjuryForm: Fracture,0.0213675213675213,0.625,2.059859154929577,0.0109942289429468,1.8575498575498572,8,5,Job:掘进工;Loc:运输顺槽;Team:掘进队,InjuryForm:骨折
All mined rules,Body: Foot; Team: Tunneling team,InjuryForm: Fracture,0.0213675213675213,0.625,2.059859154929577,0.0109942289429468,1.8575498575498572,8,5,Body:脚;Team:掘进队,InjuryForm:骨折
All mined rules,Body: Leg; Location: Track gate road; Shift: Day shift,InjuryForm: Fracture,0.0213675213675213,0.625,2.059859154929577,0.0109942289429468,1.8575498575498572,8,5,Body:腿;Loc:轨道顺槽;Shift:早班,InjuryForm:骨折
All mined rules,Activity: Transportation; Shift: Day shift,InjuryForm: Fracture,0.0213675213675213,0.625,2.059859154929577,0.0109942289429468,1.8575498575498572,8,5,Act:运输;Shift:早班,InjuryForm:骨折
All mined rules,Body: Ribs,InjuryForm: Fracture,0.0213675213675213,0.625,2.059859154929577,0.0109942289429468,1.8575498575498572,8,5,Body:肋骨,InjuryForm:骨折
All mined rules,Activity: Coal mining; Shift: Night shift,InjuryForm: Fracture,0.0213675213675213,0.625,2.059859154929577,0.0109942289429468,1.8575498575498572,8,5,Act:采煤;Shift:夜班,InjuryForm:骨折
All mined rules,Activity: Coal mining; Shift: Night shift; Team: Coal mining team,InjuryForm: Fracture,0.0213675213675213,0.625,2.059859154929577,0.0109942289429468,1.8575498575498572,8,5,Act:采煤;Shift:夜班;Team:采煤队,InjuryForm:骨折
All mined rules,Body: Foot; Location: Coalface,InjuryForm: Fracture,0.0213675213675213,0.625,2.059859154929577,0.0109942289429468,1.8575498575498572,8,5,Body:脚;Loc:采煤工作面,InjuryForm:骨折
All mined rules,Body: Foot; Location: Coalface; Team: Coal mining team,InjuryForm: Fracture,0.0213675213675213,0.625,2.059859154929577,0.0109942289429468,1.8575498575498572,8,5,Body:脚;Loc:采煤工作面;Team:采煤队,InjuryForm:骨折
All mined rules,Location: Coalface; Shift: Night shift; Team: Coal mining team,InjuryForm: Fracture,0.0213675213675213,0.625,2.059859154929577,0.0109942289429468,1.8575498575498572,8,5,Loc:采煤工作面;Shift:夜班;Team:采煤队,InjuryForm:骨折
All mined rules,Body: Hand; Location: Transport gate road,HazardMode: Squeezing,0.017094017094017,0.3076923076923077,2.057142857142858,0.0087844254510921,1.228395061728395,13,4,Body:手;Loc:运输顺槽,HazardMode:挤
All mined rules,Body: Hand; Job: Coal miner,HazardMode: Squeezing,0.017094017094017,0.3076923076923077,2.057142857142858,0.0087844254510921,1.228395061728395,13,4,Body:手;Job:采煤工,HazardMode:挤
All mined rules,Team: Mechanical and electrical team,Activity: Installation and recovery,0.017094017094017,0.3076923076923077,2.057142857142858,0.0087844254510921,1.228395061728395,13,4,Team:机电队,Act:安装回收
All mined rules,Activity: Material handling; Shift: Day shift,Body: Foot,0.0256410256410256,0.5,2.0526315789473686,0.0131492439184746,1.5128205128205128,12,6,Act:搬运;Shift:早班,Body:脚
All mined rules,Shift: Day shift; Team: Development team,Body: Foot,0.0256410256410256,0.5,2.0526315789473686,0.0131492439184746,1.5128205128205128,12,6,Shift:早班;Team:开拓队,Body:脚
All mined rules,Job: Development worker; Shift: Day shift,Body: Foot,0.0213675213675213,0.5,2.0526315789473686,0.0109577032653955,1.5128205128205128,10,5,Job:开拓工;Shift:早班,Body:脚
All mined rules,Activity: Transportation; InjuryForm: Fracture,Body: Foot,0.0213675213675213,0.5,2.0526315789473686,0.0109577032653955,1.5128205128205128,10,5,Act:运输;InjuryForm:骨折,Body:脚
All mined rules,HazardMode: Struck by object; Location: Track gate road,Body: Foot,0.017094017094017,0.5,2.0526315789473686,0.0087661626123164,1.5128205128205128,8,4,HazardMode:砸;Loc:轨道顺槽,Body:脚
All mined rules,Job: Development worker; Location: Development face,Body: Foot,0.017094017094017,0.5,2.0526315789473686,0.0087661626123164,1.5128205128205128,8,4,Job:开拓工;Loc:开拓迎头,Body:脚
All mined rules,Job: Development worker; Location: Development face; Team: Development team,Body: Foot,0.017094017094017,0.5,2.0526315789473686,0.0087661626123164,1.5128205128205128,8,4,Job:开拓工;Loc:开拓迎头;Team:开拓队,Body:脚
All mined rules,Activity: Development driving; Job: Development worker; Location: Development face,Body: Foot,0.017094017094017,0.5,2.0526315789473686,0.0087661626123164,1.5128205128205128,8,4,Act:开拓;Job:开拓工;Loc:开拓迎头,Body:脚
All mined rules,Activity: Development driving; Job: Development worker; Location: Development face; Team: Development team,Body: Foot,0.017094017094017,0.5,2.0526315789473686,0.0087661626123164,1.5128205128205128,8,4,Act:开拓;Job:开拓工;Loc:开拓迎头;Team:开拓队,Body:脚
All mined rules,Activity: Transportation; Shift: Day shift,Body: Foot,0.017094017094017,0.5,2.0526315789473686,0.0087661626123164,1.5128205128205128,8,4,Act:运输;Shift:早班,Body:脚
All mined rules,Job: Repair worker; Team: Ventilation team,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,Job:检修工;Team:通风队,Body:脚
All mined rules,InjuryForm: Fracture; Location: Various chambers,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,InjuryForm:骨折;Loc:各类硐室,Body:脚
All mined rules,Activity: Development driving; HazardMode: Struck by object,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,Act:开拓;HazardMode:砸,Body:脚
All mined rules,Activity: Development driving; Shift: Day shift,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,Act:开拓;Shift:早班,Body:脚
All mined rules,Activity: Development driving; HazardMode: Struck by object; Team: Development team,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,Act:开拓;HazardMode:砸;Team:开拓队,Body:脚
All mined rules,Activity: Development driving; HazardMode: Struck by object; Job: Development worker,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,Act:开拓;HazardMode:砸;Job:开拓工,Body:脚
All mined rules,Activity: Development driving; HazardMode: Struck by object; Job: Development worker; Team: Development team,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,Act:开拓;HazardMode:砸;Job:开拓工;Team:开拓队,Body:脚
All mined rules,Activity: Development driving; Shift: Day shift; Team: Development team,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,Act:开拓;Shift:早班;Team:开拓队,Body:脚
All mined rules,Activity: Development driving; Job: Development worker; Shift: Day shift,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,Act:开拓;Job:开拓工;Shift:早班,Body:脚
All mined rules,Activity: Development driving; Job: Development worker; Shift: Day shift; Team: Development team,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,Act:开拓;Job:开拓工;Shift:早班;Team:开拓队,Body:脚
All mined rules,HazardMode: Struck by object; Job: Repair worker; Team: Roadway support team,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,HazardMode:砸;Job:检修工;Team:修护队,Body:脚
All mined rules,Job: Repair worker; Shift: Middle shift; Team: Roadway support team,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,Job:检修工;Shift:中班;Team:修护队,Body:脚
All mined rules,Job: Transport worker; Shift: Day shift,Body: Foot,0.0128205128205128,0.5,2.0526315789473686,0.0065746219592373,1.5128205128205128,6,3,Job:运输工;Shift:早班,Body:脚
All mined rules,HazardMode: Struck by object; Shift: Middle shift,Activity: Coal mining,0.0256410256410256,0.3333333333333333,2.052631578947368,0.0131492439184746,1.2564102564102564,18,6,HazardMode:砸;Shift:中班,Act:采煤
All mined rules,Body: Foot; Shift: Middle shift,Activity: Coal mining,0.0256410256410256,0.3333333333333333,2.052631578947368,0.0131492439184746,1.2564102564102564,18,6,Body:脚;Shift:中班,Act:采煤
All mined rules,Job: Mechanical and electrical worker; Shift: Middle shift,Activity: Coal mining,0.0128205128205128,0.3333333333333333,2.052631578947368,0.0065746219592373,1.2564102564102564,9,3,Job:机电工;Shift:中班,Act:采煤
All mined rules,InjuryForm: Fracture; Location: Coalface,Mild,0.0726495726495726,0.9444444444444444,2.0462962962962963,0.037146614069691,9.692307692307688,18,17,InjuryForm:骨折;Loc:采煤工作面,Sev:轻伤
All mined rules,Activity: Maintenance,Location: Track gate road,0.0256410256410256,0.3749999999999999,2.0406976744186043,0.013076192563372,1.305982905982906,16,6,Act:检修,Loc:轨道顺槽
All mined rules,Activity: Maintenance; InjuryForm: Fracture,Location: Track gate road,0.0128205128205128,0.3749999999999999,2.0406976744186043,0.006538096281686,1.305982905982906,8,3,Act:检修;InjuryForm:骨折,Loc:轨道顺槽
All mined rules,Body: Hand; Job: Tunneling worker; Shift: Day shift,Location: Track gate road,0.0128205128205128,0.3749999999999999,2.0406976744186043,0.006538096281686,1.305982905982906,8,3,Body:手;Job:掘进工;Shift:早班,Loc:轨道顺槽
All mined rules,HazardMode: Struck by object; Shift: Middle shift; Team: Coal mining team,Location: Track gate road,0.0128205128205128,0.3749999999999999,2.0406976744186043,0.006538096281686,1.305982905982906,8,3,HazardMode:砸;Shift:中班;Team:采煤队,Loc:轨道顺槽
All mined rules,Body: Foot; Shift: Day shift; Team: Coal mining team,Location: Track gate road,0.0128205128205128,0.3749999999999999,2.0406976744186043,0.006538096281686,1.305982905982906,8,3,Body:脚;Shift:早班;Team:采煤队,Loc:轨道顺槽
All mined rules,Body: Leg; HazardMode: Fall/slip,Location: Track gate road,0.0128205128205128,0.3749999999999999,2.0406976744186043,0.006538096281686,1.305982905982906,8,3,Body:腿;HazardMode:摔,Loc:轨道顺槽
